ORDERNUMBER;ORDERDATE;PRODUCTCODE;QUANTITYORDERED;PRICEEACH;PRODUCTLINE;CUSTOMERNUMBER;CUSTOMERNAME;CITY;STATE;POSTALCODE;COUNTRY;FIRSTNAME;LASTNAME;EMAIL;OFFICECODE;CITY_1;STATE_1;COUNTRY_1;POSTALCODE_1;TERRITORY
10380; 2021.02.16;S24_2022;27;37,63;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10380; 2021.02.16;S24_2766;36;77,24;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10380; 2021.02.16;S24_2887;44;111,57;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10380; 2021.02.16;S24_3191;44;77,05;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10380; 2021.02.16;S24_3432;34;91,02;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10380; 2021.02.16;S24_3969;43;32,82;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S18_2319;27;119,05;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S18_3140;24;125,66;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S18_3232;47;155,79;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S18_3259;26;83,7;Trains;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S18_4027;38;137,88;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S18_4522;28;77,24;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S24_1444;22;52,6;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S24_2840;40;33,24;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S24_4048;21;117,1;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S32_2509;32;53,57;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S32_3207;44;55,93;Trains;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S50_1392;29;94,92;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10383; 2021.02.22;S50_1514;38;48,62;Trains;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S18_1662;25;130,88;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S18_2581;21;72,65;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S18_3029;37;73,12;Ships;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S18_3856;22;100,58;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S24_1785;33;101,76;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S24_2841;39;56,86;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S24_3420;35;54,57;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S24_3949;41;55,96;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S24_4278;50;71,73;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_2047;29;85,09;Ships;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_2466;37;90,75;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_2610;37;67,22;Ships;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_3167;32;68;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_3505;45;83,14;Ships;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_3962;30;80,44;Ships;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S700_4002;44;59,22;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S72_1253;50;47,67;Planes;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10386; 2021.03.01;S72_3212;43;52,42;Ships;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S18_3232;22;135,47;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S18_4027;37;124,95;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S24_1444;31;53,18;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S24_2840;46;35,36;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S24_4048;37;104,09;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S32_2509;36;47,08;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10394; 2021.03.15;S32_3207;30;55,93;Trains;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S12_4473;54;100,73;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S18_2238;41;150,63;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S18_2319;56;120,28;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S18_2432;47;49,83;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S18_3232;60;157,49;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S24_1444;21;47,4;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S24_2300;70;109,9;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S24_2840;30;32,88;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S24_4048;31;108,82;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S32_2509;19;50,86;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10412; 2021.05.03;S50_1392;26;105,33;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10417; 2021.05.13;S10_1678;66;79,43;Motorcycles;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10417; 2021.05.13;S10_2016;45;116,56;Motorcycles;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10417; 2021.05.13;S10_4698;56;162,67;Motorcycles;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10417; 2021.05.13;S12_2823;21;144,6;Motorcycles;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10417; 2021.05.13;S18_2625;36;58,75;Motorcycles;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10417; 2021.05.13;S24_1578;35;109,32;Motorcycles;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10424; 2021.05.31;S10_1949;50;201,44;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10424; 2021.05.31;S12_1666;49;121,64;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10424; 2021.05.31;S18_1097;54;108,5;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10424; 2021.05.31;S18_4668;26;40,25;Vintage Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10424; 2021.05.31;S32_3522;44;54,94;Trucks and Buses;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10424; 2021.05.31;S700_2824;46;85,98;Classic Cars;141;Euro+ Shopping Channel;Madrid;;28034;Spain;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S10_1678;29;76,56;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S10_2016;42;99,91;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S10_4698;41;164,61;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S12_2823;40;131,04;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S18_2625;25;48,46;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S18_3782;21;59,06;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S18_4721;44;147,31;Classic Cars;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S24_1578;48;98,05;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S24_2000;28;61,7;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S24_2360;35;60,95;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S24_4620;28;68,71;Classic Cars;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S32_2206;34;33,39;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S32_4485;22;102,05;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10180; 2019.11.11;S50_4713;21;74,85;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10224; 2020.02.21;S12_2823;43;141,58;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10224; 2020.02.21;S18_3782;38;57,2;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10224; 2020.02.21;S24_2360;37;60,26;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10224; 2020.02.21;S32_2206;43;37,01;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10224; 2020.02.21;S32_4485;30;94,91;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10224; 2020.02.21;S50_4713;50;81,36;Motorcycles;171;Daedalus Designs Imports;Lille;;59000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S18_1589;21;119,46;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S18_1749;41;153;Vintage Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S18_2248;33;55,7;Vintage Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S18_2870;44;126,72;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S18_4409;42;77,31;Vintage Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S18_4933;30;62,72;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S24_1046;22;72,02;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S24_1628;21;47,29;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S24_2766;47;89,05;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S24_2887;28;117,44;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S24_3191;26;69,34;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10241; 2020.04.13;S24_3432;27;107,08;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10255; 2020.06.04;S18_2795;24;135;Vintage Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10255; 2020.06.04;S24_2022;37;37,63;Vintage Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10405; 2021.04.14;S12_4675;97;115,16;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10405; 2021.04.14;S18_1889;61;72,38;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10405; 2021.04.14;S18_3232;55;147,33;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10405; 2021.04.14;S24_2972;47;37,38;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10405; 2021.04.14;S24_3856;76;127,79;Classic Cars;209;Mini Caravy;Strasbourg;;67000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10136; 2019.07.04;S18_1129;25;117,48;Classic Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10136; 2019.07.04;S18_1984;36;120,91;Classic Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10136; 2019.07.04;S18_3232;41;169,34;Classic Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S10_4757;24;131,92;Classic Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S18_1662;42;127,73;Planes;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S18_3029;41;70,54;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S18_3856;48;104,81;Vintage Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S24_2841;34;67,82;Planes;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S24_3420;27;65,75;Vintage Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S24_3816;21;68,77;Vintage Cars;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S24_3949;30;64,15;Planes;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S700_2047;34;86,9;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S700_2466;22;91,74;Planes;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S700_4002;45;68,11;Planes;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10178; 2019.11.08;S72_1253;45;41,71;Planes;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10397; 2021.03.28;S700_1938;32;69,29;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10397; 2021.03.28;S700_2610;22;62,88;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10397; 2021.03.28;S700_3505;48;86,15;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10397; 2021.03.28;S700_3962;36;80,44;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10397; 2021.03.28;S72_3212;34;52,96;Ships;242;Alpha Cognac;Toulouse;;31000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10216; 2020.02.02;S12_1666;43;133,94;Trucks and Buses;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S10_1949;47;201,44;Classic Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S12_1666;39;117,54;Trucks and Buses;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_1097;46;106,17;Trucks and Buses;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_1342;37;95,55;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_1367;37;46,9;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_2325;24;102,98;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_2795;20;141,75;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_2949;46;98,27;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_2957;24;54,34;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_3136;26;90,06;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_3320;38;95,24;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S18_4668;34;44,27;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
10304; 2020.10.11;S24_1937;23;29,21;Vintage Cars;256;Auto Associ? & Cie.;Versailles;;78000;France;Gerard;Hernandez;ghernande@classicmodelcars.com;4;Paris;;France;75017;EMEA
